rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,buy_ticker,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
351,EMA_N50_th5_bL2_sL-3,EMA,50,0.05,2.0,-3.0,SSO,-0.22752921133088988,-0.3456953852470293,0.9910783433860408,-0.229577422258599,-0.47614789076842934,0.4501436060083123,19,-0.23751720735970616,-0.37060899243719964,0.992241232388374,-0.23937445815267164,-0.5083468095002821,0.4522151333229992,19,0.009987996028816282,0.103125,True,False,False,False,True,False,True,3
352,EMA_N200_th10_bL1_sL-3,EMA,200,0.1,1.0,-3.0,SPY,-0.20439102508948037,-0.4818384757678091,0.9838363858888233,-0.20774899975347855,-0.6354359913503427,0.34652651640973625,10,-0.21007549684489324,-0.49969870193721966,0.9856685214119297,-0.2131299643656761,-0.6573857419662331,0.3476463106371582,10,0.005684471755412868,0.1015625,True,False,False,False,False,False,True,2
353,SMA_N50_th2_bL1_sL-3,SMA,50,0.02,1.0,-3.0,SPY,-0.22959194230830138,-0.4368317599634278,0.9892478244913531,-0.2320873866226109,-0.6036465150639547,0.40597519817973,76,-0.24047143725412012,-0.4697406503602843,0.991478498092502,-0.2425382272200167,-0.647671868761496,0.40692735165804206,76,0.010879494945818746,0.09270833333333334,True,False,False,False,False,False,True,2
354,SMA_N50_th0_bL1_sL-3,SMA,50,0.0,1.0,-3.0,SPY,-0.23541599847487782,-0.4333354207190491,0.9903617997399398,-0.23770706678781026,-0.5999542602554382,0.4166499078843002,284,-0.25367340218794054,-0.4871575597961838,0.9935620482922524,-0.25531712148623004,-0.6716237389183144,0.4185044522301242,284,0.018257403713062725,0.09114583333333334,True,False,False,False,False,False,True,2
355,SMA_N150_th10_bL1_sL-3,SMA,150,0.1,1.0,-3.0,SPY,-0.21746117778997875,-0.49714043978153166,0.9859107362807203,-0.22056883020701845,-0.6654950539357571,0.3599418620232018,11,-0.2235842237851936,-0.5160777901159221,0.9876504759141248,-0.22637990791049245,-0.689069494053775,0.3610866454091356,11,0.006123045995214849,0.090625,True,False,False,False,False,False,True,2
356,SMA_N200_th10_bL1_sL-3,SMA,200,0.1,1.0,-3.0,SPY,-0.21310434948817725,-0.510970917967091,0.9862257418740663,-0.21608070083754627,-0.6692391476465864,0.3473210720926067,10,-0.21918743404827545,-0.5301463243111978,0.9879073573106428,-0.22187043392911285,-0.6925854925536923,0.3485326099839287,10,0.006083084560098206,0.09010416666666668,True,False,False,False,False,False,True,2
357,EMA_N150_th10_bL3_sL-3,EMA,150,0.1,3.0,-3.0,UPRO,-0.2604908482274828,-0.3396997035845822,0.9939188760288459,-0.2620846172760711,-0.45748830794949813,0.5054316278154041,8,-0.26742225209846016,-0.35537706876269726,0.9948076304359237,-0.26881805478439685,-0.47735114899204545,0.5070426706417377,8,0.0069314038709773484,0.09010416666666667,True,False,False,False,False,False,True,2
358,EMA_N50_th5_bL1_sL-3,EMA,50,0.05,1.0,-3.0,SPY,-0.24819366827081935,-0.48998319621474,0.9926284363976488,-0.25003683067104127,-0.6767028486192462,0.40912095576368035,19,-0.25472737359091113,-0.5092413681238622,0.9936326566932331,-0.25635970383525125,-0.7018597481622837,0.41001532793763845,19,0.006533705320091787,0.08229166666666668,True,False,False,False,False,False,True,2
359,EMA_N100_th10_bL3_sL-2,EMA,100,0.1,3.0,-2.0,UPRO,-0.24922572685724687,-0.608171080225282,0.9924296268419172,-0.25112685082802927,-0.8461498054577011,0.3624410358894055,2,-0.2517614481201913,-0.615713375918097,0.9928473713939928,-0.2535751771863074,-0.8552011671103031,0.36308083255516904,2,0.002535721262944435,0.0734375,True,False,False,False,False,False,True,2
360,EMA_N150_th10_bL2_sL-3,EMA,150,0.1,2.0,-3.0,SSO,-0.26496399398384807,-0.48191789376422184,0.9945074321380427,-0.26642736436289366,-0.6502018825192623,0.43709195869338097,8,-0.2707105982053808,-0.49718898712985826,0.9951851270711913,-0.27202034158415966,-0.6692706710086598,0.43828903402849007,8,0.005746604221532725,0.06927083333333334,True,False,False,False,False,False,True,2
361,SMA_N50_th10_bL3_sL-2,SMA,50,0.1,3.0,-2.0,UPRO,-0.2547020579186541,-0.6128614683908442,0.9928177132693706,-0.2565446350467646,-0.8497293518259124,0.3681119424598722,2,-0.25729678512427245,-0.6190853066221628,0.9932259123655582,-0.25905162352386757,-0.8559030551320879,0.36924865831468484,2,0.0025947272056183746,0.06822916666666667,True,False,False,False,False,False,True,2
362,EMA_N100_th10_bL2_sL-2,EMA,100,0.1,2.0,-2.0,SSO,-0.25354588129616595,-0.6933296616821704,0.9931282436087896,-0.25530024236833815,-0.9692556602902244,0.33856470976665864,2,-0.25561677497662016,-0.7002044507685785,0.9934411956458346,-0.2573043840913443,-0.9776655349815148,0.3389867107573986,2,0.002070893680454211,0.06458333333333333,True,False,False,False,False,False,True,2
363,SMA_N50_th10_bL2_sL-2,SMA,50,0.1,2.0,-2.0,SSO,-0.25879525037136597,-0.7074173280582233,0.9934516052659991,-0.2605011144977444,-0.9858737360688616,0.3407152669824796,2,-0.26095665077429897,-0.7135380833817517,0.9937647205626924,-0.2625939977286971,-0.9922843198929867,0.3414758050905926,2,0.0021614004029330003,0.05781250000000001,True,False,False,False,False,False,True,2
364,SMA_N100_th10_bL3_sL-2,SMA,100,0.1,3.0,-2.0,UPRO,-0.26923180918098777,-0.601986565728171,0.9965349970005248,-0.2701679419100682,-0.8060760321054292,0.3916483847161959,9,-0.27214267457881247,-0.6091458748725846,0.9967594301328381,-0.2730274390707736,-0.813802283271681,0.3927645456828576,9,0.0029108653978247023,0.05572916666666668,True,False,False,False,False,False,True,2
365,EMA_N50_th10_bL3_sL-2,EMA,50,0.1,3.0,-2.0,UPRO,-0.2733617381224501,-0.6817175505611325,0.9953063407294198,-0.2746508556572787,-0.9400503149413308,0.3680564885233963,2,-0.2746689451802701,-0.685180610940658,0.995446016006134,-0.2759255055158888,-0.9437062943381804,0.3685328403850137,2,0.001307207057819948,0.051562500000000004,True,False,False,False,False,False,True,2
366,SMA_N100_th10_bL2_sL-2,SMA,100,0.1,2.0,-2.0,SSO,-0.25946922732857547,-0.7165399433145695,0.9951934872560834,-0.2607223928323486,-0.9687737641562735,0.3384082892037469,9,-0.2618216977514769,-0.7234826698263653,0.9954433467413827,-0.26302018955529616,-0.9763199239114734,0.33916385438424773,9,0.0023524704229014315,0.05000000000000001,True,False,False,False,False,False,True,2
367,EMA_N150_th10_bL1_sL-3,EMA,150,0.1,1.0,-3.0,SPY,-0.27569337499194657,-0.6277876336583762,0.9957082943944263,-0.276881669605473,-0.8488442753581436,0.39018897707980227,8,-0.2797827959188498,-0.6406404494920025,0.9960972212315095,-0.2808790045342609,-0.8650544307482241,0.3907971839461184,8,0.004089420926903231,0.04895833333333334,True,False,False,False,False,False,True,2
368,EMA_N100_th10_bL1_sL-2,EMA,100,0.1,1.0,-2.0,SPY,-0.2596509850386982,-0.7670213677415156,0.9940127434490104,-0.26121494593496375,-1.076135956763444,0.323364762642485,2,-0.2609988330165557,-0.7720679861882316,0.9941930205100223,-0.26252330043783945,-1.082630688591012,0.32353465526837194,2,0.0013478479778574748,0.04583333333333334,True,False,False,False,False,False,True,2
369,EMA_N100_th10_bL3_sL-3,EMA,100,0.1,3.0,-3.0,UPRO,-0.38002244244448724,-0.6848983645605704,0.9997042314309045,-0.38013487439234955,-0.9577830819568594,0.507787555811742,2,-0.3821164010835614,-0.6904406034853231,0.9997205523844209,-0.3822232124488992,-0.9646795770156074,0.5082413079085338,2,0.002093958639074134,0.042708333333333334,True,False,False,False,False,False,True,2
370,SMA_N100_th10_bL1_sL-2,SMA,100,0.1,1.0,-2.0,SPY,-0.2537366333124168,-0.8170118313178841,0.9940244981530791,-0.25526195157550485,-1.1158180379522615,0.30189397048771205,9,-0.2554381118108928,-0.8232073568675065,0.9942490151325564,-0.2569156297095623,-1.1230795364989148,0.302252436235885,9,0.0017014784984760167,0.04114583333333334,True,False,False,False,False,False,True,2
371,SMA_N50_th10_bL1_sL-2,SMA,50,0.1,1.0,-2.0,SPY,-0.2650968086140144,-0.7906100103071683,0.9943255752700906,-0.2666096650908387,-1.106248405412321,0.32312376150901795,2,-0.26652350313363116,-0.7955400461618237,0.9945075950661701,-0.26799544262494834,-1.1121023557915835,0.3234293296581326,2,0.0014266945196167446,0.037500000000000006,True,False,False,False,False,False,True,2
372,SMA_N50_th10_bL3_sL-3,SMA,50,0.1,3.0,-3.0,UPRO,-0.3869565188356501,-0.6991913471492189,0.9997296074615826,-0.3870611772899003,-0.9747467394963463,0.5109962255747996,2,-0.3890908070296598,-0.7039273786907778,0.9997449749892151,-0.38919006022896707,-0.9798458606498459,0.5118126436313535,2,0.002134288194009737,0.036458333333333336,True,False,False,False,False,False,True,2
373,EMA_N50_th10_bL2_sL-2,EMA,50,0.1,2.0,-2.0,SSO,-0.27369104679960865,-0.7671812690262028,0.9953419021342534,-0.27497189278653794,-1.064830169690583,0.3406222293120499,2,-0.27495679588835,-0.7710604096391079,0.9954762432002425,-0.27620628595256363,-1.0691153973816268,0.3409907532286228,2,0.0012657490887413303,0.035416666666666666,True,False,False,False,False,False,True,2
374,EMA_N100_th10_bL2_sL-3,EMA,100,0.1,2.0,-3.0,SSO,-0.3835899578657228,-0.7374382486597297,0.9997315258425761,-0.38369296951242216,-1.033961623799214,0.49101557526067396,2,-0.38530006921595683,-0.7423443550014233,0.9997437526343417,-0.3853988266500137,-1.0402190505790827,0.4913039499409593,2,0.0017101113502340226,0.029687500000000002,True,False,False,False,False,False,True,2
375,SMA_N100_th10_bL3_sL-3,SMA,100,0.1,3.0,-3.0,UPRO,-0.389883706454472,-0.7156694993412899,0.9998369307376477,-0.3899472948722031,-0.9677839253007289,0.507368127068719,9,-0.39231397973380056,-0.7213153031106087,0.99984749296381,-0.3923738195020914,-0.9740223926628041,0.5082267471807859,9,0.002430273279328543,0.027083333333333334,True,False,False,False,False,False,True,2
376,EMA_N50_th10_bL1_sL-2,EMA,50,0.1,1.0,-2.0,SPY,-0.2762074446876439,-0.8380594326964742,0.9956053964718866,-0.2774266247113932,-1.1692430159444485,0.32301419034198,2,-0.27714779855344707,-0.8414629621327606,0.9957002133872308,-0.2783446210286825,-1.173383252519274,0.32318278358691194,2,0.0009403538658031563,0.024479166666666666,True,False,False,False,False,False,True,2
377,SMA_N50_th10_bL2_sL-3,SMA,50,0.1,2.0,-3.0,SSO,-0.3903233669223073,-0.7581406691702548,0.9997534716809432,-0.39041961641406864,-1.059992659877592,0.4916111385568445,2,-0.3921012229344999,-0.7626727069232689,0.9997652595756716,-0.39219328655300406,-1.0652125435573379,0.49213575081164024,2,0.0017778560121926024,0.023958333333333335,True,False,False,False,False,False,True,2
378,EMA_N100_th10_bL1_sL-3,EMA,100,0.1,1.0,-3.0,SPY,-0.38863145627918605,-0.7809980475846345,0.9997660825608045,-0.38872238522409563,-1.0969365901207329,0.480647030920537,2,-0.38974448788823446,-0.784482606723958,0.9997731258448359,-0.3898329309050887,-1.1015554287051894,0.48075949259727435,2,0.0011130316090484094,0.02135416666666667,True,False,False,False,False,False,True,2
379,SMA_N100_th10_bL2_sL-3,SMA,100,0.1,2.0,-3.0,SSO,-0.38173295450596023,-0.7910832530886429,0.9997737968804771,-0.3818193232279685,-1.0771826867357244,0.4674904724781268,9,-0.38369702540166717,-0.7963514170709605,0.9997855557164624,-0.38377932468398557,-1.0832426104289132,0.46803457654676883,9,0.0019640708957069375,0.020833333333333336,True,False,False,False,False,False,True,2
380,SMA_N100_th10_bL1_sL-3,SMA,100,0.1,1.0,-3.0,SPY,-0.3769468279921333,-0.8465709963139041,0.9997187821544427,-0.37705286198564214,-1.1592232316044597,0.44177248537112457,9,-0.3783673875732422,-0.851005536858697,0.9997293483266031,-0.3784698210636433,-1.1647005182990253,0.44201505188993295,9,0.0014205595811088711,0.0203125,True,False,False,False,False,False,True,2
381,EMA_N50_th10_bL3_sL-3,EMA,50,0.1,3.0,-3.0,UPRO,-0.4053252166297844,-0.7588664435828781,0.9998376954098048,-0.40539101345209155,-1.0536709483710271,0.5108531922117693,2,-0.40639502414572837,-0.7614911873568257,0.9998425253169713,-0.40645903115282334,-1.0566413727049897,0.5111947984851684,2,0.001069807515943988,0.018229166666666668,True,False,False,False,False,False,True,2
382,SMA_N50_th10_bL1_sL-3,SMA,50,0.1,1.0,-3.0,SPY,-0.39550670231572715,-0.8072783105165429,0.9997863741501386,-0.3955912108243372,-1.1309137911778389,0.4795711579678929,2,-0.396680227325633,-0.8107621694101185,0.9997932266744878,-0.3967622671790554,-1.1353026633103258,0.4797750959310006,2,0.0011735250099058625,0.013020833333333336,True,False,False,False,False,False,True,2
383,EMA_N50_th10_bL2_sL-3,EMA,50,0.1,2.0,-3.0,SSO,-0.4055947201455301,-0.8100158652008508,0.9998389251069144,-0.40566006179661307,-1.128869616118875,0.4914444131114024,2,-0.4066305988002039,-0.8128630474669185,0.9998435705595143,-0.40669421774913517,-1.1322642165260448,0.491698138395546,2,0.0010358786546738052,0.008333333333333333,True,False,False,False,False,False,True,2
384,EMA_N50_th10_bL1_sL-3,EMA,50,0.1,1.0,-3.0,SPY,-0.4076541195020599,-0.8499496887692758,0.9998480366205593,-0.4077160774150362,-1.187545791292938,0.4793976300448106,2,-0.4084236973797688,-0.8523393832624137,0.9998513153461125,-0.4084844327462701,-1.190599130840145,0.4795098381649326,2,0.0007695778777089268,0.0026041666666666665,True,False,False,False,False,False,True,2
