rank,cfg_id,filter,lookback,threshold_pct,buy_leverage,sell_leverage,pure_cagr,pure_sharpe,pure_max_drawdown,pure_calmar,pure_sortino,pure_volatility,pure_n_switches,tax15_cagr,tax15_sharpe,tax15_max_drawdown,tax15_calmar,tax15_sortino,tax15_volatility,tax15_n_switches,tax_drag_cagr,composite_pure,g1_pbo,g2_dsr,g3_walk_forward,g4_oos_sharpe,g5_fwd_stress,g6_bootstrap_ci,g7_cross_lib,gates_passed
355,SMA_N50_th2_bL3_sL-3,SMA,50,0.02,3.0,-3.0,-0.19960552797889985,-0.12150531526929732,0.9999259864886595,-0.19962030257842853,-0.16828066140941592,0.5542923121355421,194,-0.22753606404791227,-0.17879714442298186,0.9999798864123002,-0.2275406407065444,-0.24573636860182757,0.5589757789245138,194,0.027930536069012413,0.07916666666666668,True,False,False,False,False,False,True,2
356,EMA_N50_th10_bL2_sL-2,EMA,50,0.1,2.0,-2.0,-0.1462848041207152,-0.2434742849536129,0.9991114471517246,-0.14641490149847164,-0.34342250996649404,0.3691030784431725,6,-0.1509282440127978,-0.2542552948211921,0.9992866707687863,-0.15103598239400454,-0.3566604888974302,0.37117617994512137,6,0.0046434398920826014,0.07760416666666667,True,False,False,False,False,False,True,2
357,EMA_N100_th2_bL1_sL-3,EMA,100,0.02,1.0,-3.0,-0.16682856157415848,-0.19202615439457152,0.9996752405560979,-0.16688275832594926,-0.26977045370381725,0.44057672416580446,126,-0.17848728932832236,-0.22221812777504082,0.9998000482661764,-0.1785229853087622,-0.3113863275442055,0.44172230905141285,126,0.011658727754163878,0.07708333333333334,True,False,False,False,False,False,True,2
358,SMA_N50_th2_bL1_sL-2,SMA,50,0.02,1.0,-2.0,-0.1411895801644596,-0.33120805989304825,0.9981692044367522,-0.1414485435303829,-0.46083049676970883,0.3120866583392138,194,-0.15508928527638755,-0.3796340160048013,0.999023439911703,-0.15524088733102684,-0.5254998048856787,0.313778025547387,194,0.013899705111927951,0.07708333333333334,True,False,False,False,False,False,True,2
359,SMA_N50_th0_bL1_sL-2,SMA,50,0.0,1.0,-2.0,-0.14176731248153263,-0.32425145401841626,0.9984633304080494,-0.14198549727769724,-0.452634345454951,0.3165755759156506,696,-0.16213175597988716,-0.39445752905192594,0.9993836922126434,-0.16223174066501542,-0.5465950946850403,0.31901347033624206,696,0.020364443498354534,0.0765625,True,False,False,False,False,False,True,2
360,EMA_N50_th5_bL1_sL-3,EMA,50,0.05,1.0,-3.0,-0.17163590003616358,-0.19363402156281154,0.9996309460138785,-0.17169926633481858,-0.27417861272876154,0.4487263518836257,44,-0.1797519308687967,-0.2142004603503367,0.999746472773089,-0.17979751443403666,-0.302686738964466,0.44961932590125075,44,0.008116030832633125,0.07552083333333334,True,False,False,False,False,False,True,2
361,EMA_N50_th2_bL2_sL-3,EMA,50,0.02,2.0,-3.0,-0.1859024398726219,-0.17326237041185494,0.9998450875177968,-0.18593124294298533,-0.24181390444428963,0.48949467115572537,186,-0.206633869032946,-0.22120357843469943,0.9999418934681643,-0.20664587650814803,-0.3069000591039694,0.49256161225118167,186,0.02073142916032411,0.07187500000000001,True,False,False,False,False,False,True,2
362,SMA_N100_th0_bL1_sL-3,SMA,100,0.0,1.0,-3.0,-0.17781550550866698,-0.2129568517232269,0.9997824883852008,-0.17785419086091994,-0.29980957857034846,0.44679792685128744,446,-0.19346431613107695,-0.253425924793962,0.9998936366377826,-0.19348489583513626,-0.355553240277411,0.4483488168184229,446,0.01564881062240997,0.06406250000000001,True,False,False,False,True,False,True,3
363,EMA_N100_th10_bL1_sL-2,EMA,100,0.1,1.0,-2.0,-0.14872212167016252,-0.35756125104671427,0.9985799350203042,-0.14893361708408306,-0.49209354217536405,0.3122942024907263,14,-0.1527641704456867,-0.37017887870958155,0.9988276402928131,-0.15294347521350413,-0.5078056606091231,0.31342586132663214,14,0.004042048775524165,0.06406250000000001,True,False,False,False,False,False,True,2
364,SMA_N100_th2_bL1_sL-3,SMA,100,0.02,1.0,-3.0,-0.17555747070030858,-0.21342963497807158,0.9998009295281438,-0.1755924259674003,-0.29984560812724365,0.4422684172392765,124,-0.18683775526376012,-0.2428634089996365,0.9998819980061519,-0.18685980509333122,-0.34038342143939015,0.44333475716572307,124,0.011280284563451537,0.06354166666666666,True,False,False,False,False,False,True,2
365,SMA_N50_th10_bL1_sL-2,SMA,50,0.1,1.0,-2.0,-0.1534894913019963,-0.34385728635764173,0.9988530613767383,-0.15366573647022594,-0.4888636375204835,0.32802597757137814,8,-0.15713094308844877,-0.3544653379191723,0.9990358650995729,-0.1572825847176044,-0.5021510920695543,0.3291709725257899,8,0.0036414517864524765,0.060937500000000006,True,False,False,False,False,False,True,2
366,EMA_N100_th10_bL3_sL-3,EMA,100,0.1,3.0,-3.0,-0.2218688307129839,-0.16598747966842983,0.9999636365754571,-0.2218768989168555,-0.2268370906318124,0.5528403974353647,14,-0.22824580716263532,-0.1775337029874106,0.9999738944014004,-0.22825176581161324,-0.2418414119820092,0.554886244273209,14,0.006376976449651406,0.06041666666666667,True,False,False,False,False,False,True,2
367,SMA_N100_th10_bL2_sL-3,SMA,100,0.1,2.0,-3.0,-0.19661615384321363,-0.20328917768055094,0.9998976431552198,-0.19663628091249716,-0.27839067793691574,0.48446647810330845,19,-0.2032717519346411,-0.21717072188378272,0.9999267829099904,-0.20328663599056615,-0.2963417617076188,0.4864467254810011,19,0.0066555980914274615,0.059895833333333336,True,False,False,False,False,False,True,2
368,SMA_N50_th10_bL3_sL-3,SMA,50,0.1,3.0,-3.0,-0.21923030845152747,-0.16823453602436753,0.9999739480194223,-0.21923601998406203,-0.23875009373733683,0.5536627716121337,8,-0.2248086355813368,-0.1774475746500514,0.9999804823606039,-0.22481302340085907,-0.25079150551818896,0.5559233798124354,8,0.005578327129809324,0.059375000000000004,True,False,False,False,False,False,True,2
369,EMA_N150_th10_bL1_sL-3,EMA,150,0.1,1.0,-3.0,-0.18624776247441288,-0.2717467123584114,0.9997616897437617,-0.1862921578062749,-0.37114176627102263,0.4221590617248616,18,-0.1913295215630021,-0.2847870096311254,0.9998148287607737,-0.19136495684920635,-0.3881478229129362,0.42316037022128533,18,0.0050817590885892105,0.05,True,False,False,False,False,False,True,2
370,SMA_N50_th0_bL2_sL-3,SMA,50,0.0,2.0,-3.0,-0.20617824562234566,-0.21473591703978614,0.9999512438638486,-0.2061882985671034,-0.2999098990104683,0.49645119947827565,696,-0.23732808190521493,-0.2886865399797052,0.9999881126070367,-0.23733090315092303,-0.40011899267251305,0.500449490927283,696,0.03114983628286927,0.04947916666666667,True,False,False,False,True,False,True,3
371,EMA_N50_th0_bL1_sL-3,EMA,50,0.0,1.0,-3.0,-0.2005108237042268,-0.2612866848621065,0.9999254186867178,-0.200525779180185,-0.36864429036483815,0.45580768787396175,740,-0.22199326398405383,-0.31741655966384696,0.9999740548067296,-0.22199902379163194,-0.4458148629429234,0.4578529124684677,740,0.021482440279827042,0.046354166666666675,True,False,False,False,False,False,True,2
372,EMA_N50_th10_bL1_sL-2,EMA,50,0.1,1.0,-2.0,-0.17241616752910705,-0.3851190234329923,0.9995386430926502,-0.1724957496346895,-0.5449710315672218,0.340582985129227,6,-0.17553644512003364,-0.3939277251402029,0.9996037526007764,-0.17560602855213542,-0.5558005583691227,0.34157809460350746,6,0.00312027759092659,0.045312500000000006,True,False,False,False,False,False,True,2
373,SMA_N50_th2_bL2_sL-3,SMA,50,0.02,2.0,-3.0,-0.21519575375166078,-0.24455880856325118,0.9999567089081974,-0.21520507021411178,-0.3399704129344705,0.49172706413075673,194,-0.23599883985908043,-0.29415472695782546,0.9999840086691327,-0.23600261385496413,-0.40660648629138085,0.4947015329576366,194,0.020803086107419655,0.043229166666666666,True,False,False,False,False,False,True,2
374,EMA_N50_th2_bL1_sL-3,EMA,50,0.02,1.0,-3.0,-0.21740720996638896,-0.32452171371460126,0.9999562735300366,-0.21741671683192706,-0.4543810910966298,0.44602966241104836,186,-0.22915388955950222,-0.3561495364380119,0.999975671336495,-0.22915946470300796,-0.4973258065577739,0.4472469108300098,186,0.011746679593113263,0.03333333333333333,True,False,False,False,False,False,True,2
375,EMA_N50_th10_bL3_sL-3,EMA,50,0.1,3.0,-3.0,-0.2475628333428429,-0.2347453879662998,0.9999941205447691,-0.2475642888859962,-0.33124429495420094,0.5536310739128356,6,-0.25211617702327294,-0.24224647818494036,0.9999953956185337,-0.25211733786767077,-0.340647276781474,0.5555734792043933,6,0.004553343680430033,0.03125,True,False,False,False,False,False,True,2
376,EMA_N100_th10_bL2_sL-3,EMA,100,0.1,2.0,-3.0,-0.23114787123940705,-0.2825778280963022,0.9999772374543112,-0.2311531328731552,-0.38811494483802533,0.4916990369850042,14,-0.23661753836120136,-0.294138342740911,0.9999829255737472,-0.23662157853889393,-0.40280926814905554,0.4933246827841756,14,0.005469667121794308,0.029687500000000002,True,False,False,False,False,False,True,2
377,SMA_N50_th10_bL2_sL-3,SMA,50,0.1,2.0,-3.0,-0.23719692682840898,-0.2763587888999667,0.9999831713363956,-0.23720091860287482,-0.3928022883293168,0.5087305128586942,8,-0.24195465932771054,-0.2856043483401688,0.9999869197644322,-0.24195782419304845,-0.40456203465941787,0.5104331931204789,8,0.004757732499301559,0.029166666666666667,True,False,False,False,False,False,True,2
378,SMA_N100_th10_bL1_sL-3,SMA,100,0.1,1.0,-3.0,-0.22279590888091472,-0.3509156157947507,0.9999692814414961,-0.22280275306031944,-0.4825758359104319,0.43827034946834664,19,-0.2271526473840345,-0.3618879079676866,0.9999755049579585,-0.22715821163397856,-0.49669510410331735,0.43921911953653386,19,0.004356738503119795,0.02447916666666667,True,False,False,False,False,False,True,2
379,SMA_N50_th0_bL1_sL-3,SMA,50,0.0,1.0,-3.0,-0.2377184061349522,-0.362997322713854,0.9999871384595775,-0.23772146359916557,-0.5085674857625846,0.4572269093838039,696,-0.2563716165743489,-0.41320289165036655,0.9999950592490858,-0.2563728832489062,-0.5764136448119751,0.45922394267821515,696,0.018653210439396717,0.016666666666666666,True,False,False,False,False,False,True,2
380,SMA_N50_th2_bL1_sL-3,SMA,50,0.02,1.0,-3.0,-0.2407296292869061,-0.3848699132131176,0.9999869034044032,-0.24073278206679974,-0.5369198233285868,0.44992581077903815,194,-0.25280963924810207,-0.4179422625763258,0.999992935156201,-0.25281142532133255,-0.5814399145223954,0.45120607803006474,194,0.012080009961195959,0.015104166666666669,True,False,False,False,False,False,True,2
381,EMA_N50_th10_bL2_sL-3,EMA,50,0.1,2.0,-3.0,-0.2655017454485423,-0.32790013735005114,0.9999963298266153,-0.2655027198895584,-0.463757599636552,0.5222938335819327,6,-0.26949675281436125,-0.33558736396796296,0.9999970535889182,-0.26949754686491983,-0.47329918032166596,0.5237581613764288,6,0.003995007365818926,0.014583333333333334,True,False,False,False,False,False,True,2
382,EMA_N100_th10_bL1_sL-3,EMA,100,0.1,1.0,-3.0,-0.25174258602493893,-0.41268550534456394,0.999992373585149,-0.25174450593297765,-0.5694175648769427,0.4510018046598057,14,-0.25529547168181643,-0.4216207954893915,0.9999937038786189,-0.25529707906321447,-0.5808221570106626,0.4517833035571717,14,0.0035528856568775025,0.008854166666666666,True,False,False,False,False,False,True,2
383,SMA_N50_th10_bL1_sL-3,SMA,50,0.1,1.0,-3.0,-0.2619871337580565,-0.3919817159777007,0.9999955518355034,-0.2619882991251072,-0.5578228922002848,0.47971395006276213,8,-0.2651618589889755,-0.39943098993463616,0.9999962608019758,-0.26516285048538213,-0.5674649504377993,0.4804952035956941,8,0.0031747252309189955,0.0078125,True,False,False,False,False,False,True,2
384,EMA_N50_th10_bL1_sL-3,EMA,50,0.1,1.0,-3.0,-0.28798399820116594,-0.4229864425650858,0.9999989505800546,-0.28798430041763473,-0.5992309624785213,0.5025175204489597,6,-0.29066854505626916,-0.42916206339886753,0.9999990986806149,-0.2906688070416996,-0.6071495647886479,0.5031903139925268,6,0.0026845468551032203,0.0026041666666666665,True,False,False,False,False,False,True,2
