asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_2x,1992-04-10T00:00:00,1.0,1992-06-09T00:00:00,1.0340508043821792,60,long,100000.0,0.03405080438217922,3405.080438217922,510.7620657326883,2894.318372485234,1082186.4734137
LETF_2x,1992-07-01T00:00:00,1.0,1992-07-06T00:00:00,1.023075316896392,5,long,100000.0,0.023075316896391973,2307.5316896391973,346.1297534458796,1961.4019361933179,1084147.8753498932
LETF_2x,1992-07-08T00:00:00,1.0,1992-08-21T00:00:00,1.0356336561292545,44,long,100000.0,0.03563365612925451,3563.365612925451,534.5048419388177,3028.8607709866333,1087176.7361208799
LETF_2x,1992-08-26T00:00:00,1.0,1992-10-01T00:00:00,1.03510649503024,36,long,100000.0,0.03510649503023999,3510.6495030239994,526.5974254535998,2984.0520775703994,1090160.7881984503
LETF_2x,1992-10-16T00:00:00,1.0,1993-04-22T00:00:00,1.2062816137598067,188,long,100000.0,0.2062816137598067,20628.161375980668,3094.2242063971003,17533.93716958357,1107694.7253680339
LETF_2x,1993-04-30T00:00:00,1.0,1993-11-19T00:00:00,1.157404326208476,203,long,100000.0,0.1574043262084761,15740.43262084761,2361.0648931271417,13379.36772772047,1121074.0930957543
LETF_2x,1993-11-23T00:00:00,1.0,1994-03-02T00:00:00,1.0553573908441514,99,long,100000.0,0.055357390844151366,5535.739084415137,830.3608626622705,4705.378221752866,1125779.471317507
LETF_2x,1994-03-04T00:00:00,1.0,1994-03-24T00:00:00,1.0137169525419238,20,long,100000.0,0.013716952541923844,1371.6952541923843,205.75428812885764,1165.9409660635265,1126945.4122835705
LETF_2x,1994-06-02T00:00:00,1.0,1994-06-07T00:00:00,1.0080110318251738,5,long,100000.0,0.00801103182517382,801.103182517382,120.1654773776073,680.9377051397747,1127626.3499887104
LETF_2x,1994-06-10T00:00:00,1.0,1994-06-16T00:00:00,1.0166291552383353,6,long,100000.0,0.016629155238335303,1662.9155238335302,249.4373285750295,1413.4781952585006,1129039.8281839688
LETF_2x,1994-07-29T00:00:00,1.0,1994-10-03T00:00:00,1.062539170019457,66,long,100000.0,0.06253917001945708,6253.917001945708,938.0875502918561,5315.829451653852,1134355.6576356227
