asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
QQQ,2020-04-14T00:00:00,204.338529277,2020-09-04T00:00:00,273.9826140623,143,long,100000.0,0.3408269846695967,34082.69846695967,5112.4047700439505,28970.29369691572,326142.589112003
QQQ,2020-10-09T00:00:00,276.4411475014,2020-10-23T00:00:00,275.5026157277,14,long,100000.0,-0.0033950509256052024,-339.50509256052027,0.0,-339.50509256052027,325803.08401944244
QQQ,2020-12-01T00:00:00,293.6153114024,2021-02-19T00:00:00,320.8631986463,80,long,100000.0,0.09280131582292311,9280.131582292312,1392.0197373438466,7888.111844948465,333691.19586439093
QQQ,2021-04-01T00:00:00,315.0008325781,2021-05-03T00:00:00,326.2782447683,32,long,100000.0,0.035801213913947055,3580.1213913947054,537.0182087092057,3043.1031826854996,336734.29904707643
QQQ,2021-06-08T00:00:00,326.8314396864,2021-08-17T00:00:00,355.3563180559,70,long,100000.0,0.0872770330690035,8727.70330690035,1309.1554960350525,7418.547810865298,344152.8468579417
QQQ,2021-08-23T00:00:00,362.6435856725,2021-09-17T00:00:00,363.2265670818,25,long,100000.0,0.0016075878144070097,160.75878144070097,24.113817216105144,136.64496422459584,344289.4918221663
QQQ,2021-10-19T00:00:00,365.232963647,2021-11-30T00:00:00,383.082658384,42,long,100000.0,0.04887208032583783,4887.208032583782,733.0812048875673,4154.126827696215,348443.61864986253
QQQ,2021-12-27T00:00:00,392.9859105065,2022-01-05T00:00:00,374.2950221784,9,long,100000.0,-0.047561217408558495,-4756.12174085585,0.0,-4756.12174085585,343687.4969090067
QQQ,2022-03-22T00:00:00,348.10655833,2022-04-08T00:00:00,340.49026457,17,long,100000.0,-0.021879202151600448,-2187.920215160045,0.0,-2187.920215160045,341499.5766938466
QQQ,2022-07-19T00:00:00,291.4472916757,2022-08-19T00:00:00,315.4430861228,31,long,100000.0,0.08233322158917396,8233.322158917395,1234.9983238376092,6998.3238350797865,348497.9005289264
QQQ,2022-10-25T00:00:00,278.175715329,2022-11-01T00:00:00,269.2689245423,7,long,100000.0,-0.032018577812106645,-3201.8577812106646,0.0,-3201.8577812106646,345296.0427477157
QQQ,2022-11-11T00:00:00,281.8460961477,2022-12-14T00:00:00,280.4268822311,33,long,100000.0,-0.005035421586454191,-503.5421586454191,0.0,-503.5421586454191,344792.5005890703
QQQ,2023-01-23T00:00:00,283.5120422876,2023-02-17T00:00:00,295.4820274617,25,long,100000.0,0.04222037652269244,4222.037652269244,633.3056478403865,3588.7320044288576,348381.2325934992
QQQ,2023-03-21T00:00:00,304.9588949005,2023-04-24T00:00:00,310.4716209441,34,long,100000.0,0.01807694786341164,1807.694786341164,271.1542179511746,1536.5405683899894,349917.77316188917
QQQ,2023-04-28T00:00:00,316.9670076016,2023-08-08T00:00:00,366.0518437322,102,long,100000.0,0.15485787149271807,15485.787149271808,2322.868072390771,13162.919076881037,363080.6922387702
QQQ,2023-11-10T00:00:00,372.8809615912,2024-01-02T00:00:00,397.7248426322,53,long,100000.0,0.06662684234395717,6662.684234395718,999.4026351593576,5663.28159923636,368743.97383800655
QQQ,2024-01-18T00:00:00,407.9991623207,2024-04-03T00:00:00,437.3298810802,76,long,100000.0,0.07188916416559972,7188.916416559972,1078.3374624839958,6110.578954075976,374854.55279208254
QQQ,2024-05-14T00:00:00,441.1185565938,2024-07-17T00:00:00,477.3375507526,64,long,100000.0,0.08210716510879394,8210.716510879394,1231.607476631909,6979.109034247485,381833.66182633
QQQ,2024-09-26T00:00:00,485.646267912,2024-10-30T00:00:00,492.5022870986,34,long,100000.0,0.014117310560373403,1411.7310560373403,211.75965840560104,1199.9713976317394,383033.63322396175
QQQ,2024-11-06T00:00:00,501.6304168406,2024-12-17T00:00:00,531.6143386668,41,long,100000.0,0.059772934055806685,5977.293405580668,896.5940108371002,5080.699394743568,388114.3326187053
QQQ,2025-01-22T00:00:00,528.1996760614,2025-02-21T00:00:00,522.8034949152,30,long,100000.0,-0.010216176553604737,-1021.6176553604737,0.0,-1021.6176553604737,387092.7149633448
QQQ,2025-05-01T00:00:00,479.378259964,2025-07-31T00:00:00,562.9352610947,91,long,100000.0,0.17430285874243626,17430.285874243626,2614.5428811365437,14815.742993107082,401908.45795645186
QQQ,2025-08-12T00:00:00,577.9200336241,2025-10-09T00:00:00,609.1586464844,58,long,100000.0,0.05405352132267269,5405.352132267269,810.8028198400903,4594.549312427178,406503.00726887904
QQQ,2025-10-24T00:00:00,615.5424934428,2025-11-06T00:00:00,610.126198289,13,long,100000.0,-0.008799222168247281,-879.9222168247281,0.0,-879.9222168247281,405623.0850520543
QQQ,2025-12-05T00:00:00,623.9013430539,2025-12-12T00:00:00,612.0712766591,7,long,100000.0,-0.018961437615911507,-1896.1437615911507,0.0,-1896.1437615911507,403726.94129046315
QQQ,2026-01-27T00:00:00,630.3444064831,2026-02-03T00:00:00,615.7525921521,7,long,100000.0,-0.023148955048895546,-2314.8955048895546,0.0,-2314.8955048895546,401412.0457855736
QQQ,2026-04-10T00:00:00,611.07,2026-04-14T00:00:00,628.6,4,long,100000.0,0.028687384424043026,2868.7384424043025,430.31076636064535,2438.4276760436574,403850.47346161725
