base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
18,EMA_N150_th2_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.11164337451315842,0.6138074332607225,0.472673083393869,0.23619575227669193,0.8320439090325253,0.20784117703764496,41,3,0.8880966255055619,-0.03175504402090468,0.053756646311470424,1.6928537802083305
18,EMA_N150_th2_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.11462340081039724,0.6170692943634277,0.41991621940274143,0.27296730993965723,0.8365576285532764,0.21281926539103893,41,3,0.902869136232408,-0.028775017723665863,0.10651351030259798,3.7015966879838444
19,SMA_N150_th5_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.12370347715499208,0.6745084756015455,0.3362212825260479,0.3679228043674138,0.9144877934116554,0.2039932684636121,23,6,0.881262382750383,-0.010420149290637282,0.09641834074880812,9.253067116364829
19,SMA_N150_th5_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.1203054030368671,0.6458493066338865,0.32598705813774465,0.36904962952864373,0.8721879494831931,0.2104900688996954,19,6,0.9065343871124165,-0.013818223408762265,0.10665256513711135,7.718254509438744
19,SMA_N150_th5_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.11441984360525304,0.6287000109486353,0.35709483998555314,0.32041864175321627,0.8526141366590685,0.20646454168325037,19,1,0.89124138611178,-0.019703782840376327,0.07554478328930286,3.8340243546786885
19,SMA_N150_th5_bL2_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.11197494904715488,0.6072790893069842,0.3422197630809734,0.327201877644513,0.8207490731099624,0.21213637962121415,19,1,0.9062783605682191,-0.02214867739847448,0.0904198601938826,4.082404496085639
20,SMA_N200_th2_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.1385821230668085,0.598504954441528,0.4086111586719825,0.3391540346504755,0.8097104697312772,0.28586510129394477,39,17,0.8280345469333638,-0.043277960242279034,0.16572602810670156,3.8293400885562243
20,SMA_N200_th2_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.13255028229447685,0.5738420686843774,0.4919268550179691,0.26945120182478155,0.775076105561537,0.29224208994790013,39,18,0.8441580696537921,-0.04930980101461069,0.08241033176071494,1.6712769077347611
20,SMA_N200_th2_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.17764435996822892,0.6913268968859267,0.38826030401432915,0.4575393315554422,0.9475594430821748,0.30400999514584687,28,6,0.8691109452374625,-0.004215723340858624,0.1860768827643549,44.138779449995006
20,SMA_N200_th2_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.16927298685898373,0.6582490053215462,0.4219325097493101,0.4011849832561059,0.8939712469260289,0.3128824429810738,28,6,0.8922026360174935,-0.012587096450103807,0.15240467702937394,12.10800899425197
